Age,TV
51,0
77,120
37,60
31,240
53,115
78,159
34,60
33,285
52,510
28,5
41,45
46,390
67,245
41,60
52,225
37,225
75,770
51,300
63,200
15,120
46,0
80,240
72,285
35,484
58,120
27,0
51,60
75,160
35,60
43,65
31,425
43,460
56,120
49,0
49,240
62,310
64,275
44,449
15,400
24,180
61,150
85,417
57,360
66,445
15,0
15,165
42,160
23,243
52,105
35,305
15,180
66,120
51,285
21,0
37,120
25,190
39,70
32,270
69,185
33,168
23,815
28,0
20,235
38,105
25,130
74,405
55,80
57,90
80,180
42,30
70,208
54,90
30,330
63,645
39,240
30,120
51,85
23,567
27,280
38,215
21,160
41,68
67,160
80,45
40,65
74,220
43,1076
22,120
40,240
34,415
47,0
71,0
68,0
66,0
74,356
16,0
56,145
22,155
58,120
29,520
71,240
41,474
44,75
17,160
47,70
57,150
49,30
30,60
61,445
57,0
64,380
70,12
66,735
59,415
77,0
80,225
35,552
45,38
37,150
45,60
36,0
37,120
60,270
69,165
75,250
40,130
44,85
52,0
78,220
27,30
61,93
40,0
15,500
29,60
65,320
35,0
31,385
32,0
80,0
47,0
54,0
60,60
68,390
72,380
32,660
49,100
28,50
55,295
16,30
56,0
40,30
56,30
33,0
46,0
64,660
50,0
71,300
34,420
85,0
32,370
21,280
39,85
24,0
85,655
49,180
41,0
41,180
47,0
80,90
80,210
56,120
64,240
38,335
27,605
68,750
39,120
42,145
58,60
78,0
39,70
15,280
15,60
39,0
85,165
24,0
58,45
62,0
19,183
71,0
63,345
75,115
68,330
50,230
29,180
52,60
80,110
63,85
80,60
37,290
44,1154
41,60
58,0
54,230
24,360
46,40
73,180
80,510
40,0
26,240
80,655
33,0
85,260
25,0
45,60
72,160
49,0
68,300
67,360
73,180
41,455
58,0
64,90
65,385
27,0
46,90
34,15
49,310
63,60
73,255
35,220
36,270
62,270
31,90
45,55
30,0
56,0
62,230
50,60
17,0
44,375
37,135
25,170
58,120
26,0
34,450
80,135
25,0
85,300
33,60
40,80
32,0
68,400
55,160
43,120
39,145
54,449
80,330
32,540
40,420
52,200
78,320
30,120
65,160
17,180
61,118
41,305
30,0
62,120
28,90
77,295
70,305
64,300
25,51
27,780
32,0
41,60
54,640
42,50
43,140
41,120
49,360
33,545
44,270
63,460
85,480
54,100
39,60
49,210
39,0
71,435
16,385
36,150
41,75
29,15
56,298
41,0
43,90
53,120
79,248
42,295
69,380
50,150
80,450
50,60
35,20
15,45
35,435
52,210
63,709
22,150
64,220
45,108
52,30
75,345
23,30
49,35
46,30
65,660
58,180
35,290
45,7
59,120
78,450
39,0
37,195
25,205
43,200
18,0
59,125
32,175
36,60
43,185
56,90
60,125
31,420
62,170
58,30
48,165
49,0
68,665
28,20
45,0
50,0
31,20
44,0
37,115
33,378
45,345
15,90
53,90
80,482
44,0
39,0
16,60
51,335
55,0
74,245
31,0
28,130
39,215
35,210
41,120
39,45
25,0
20,60
35,219
74,180
45,0
65,250
24,75
19,309
71,0
43,670
55,165
58,215
78,210
39,75
37,0
31,0
63,480
38,60
39,0
42,0
39,60
59,195
63,840
71,0
78,255
51,150
39,370
48,440
36,50
45,0
34,372
31,90
71,0
16,390
68,430
18,0
56,180
40,300
29,210
32,0
60,435
50,60
34,30
49,150
41,450
39,390
65,245
85,660
70,395
33,180
50,260
34,20
59,90
36,311
53,1025
39,195
16,180
43,50
23,0
63,60
43,25
41,20
39,92
41,60
66,165
23,170
49,0
39,0
70,156
15,180
20,115
23,75
73,255
70,120
44,270
47,0
67,825
36,235
43,405
33,120
38,0
59,120
61,240
41,0
27,195
61,510
62,0
28,350
39,120
70,519
54,45
59,30
41,57
77,180
65,214
44,415
59,270
47,150
68,0
80,0
69,175
27,45
25,0
24,237
30,120
63,250
37,165
26,0
25,0
41,0
46,160
66,470
16,545
50,130
45,60
49,405
39,156
30,0
55,0
37,240
57,430
78,175
17,406
16,120
61,0
29,0
31,60
85,30
35,210
49,315
46,90
42,113
37,180
77,215
37,0
27,0
17,640
19,250
37,0
59,120
85,135
29,300
40,280
38,161
57,390
41,30
38,0
76,95
63,375
49,0
66,240
50,225
16,0
34,120
20,30
47,105
59,0
54,195
42,0
29,20
33,150
38,120
61,60
22,238
38,120
51,388
36,0
49,0
52,135
57,0
52,475
38,180
50,0
45,0
33,427
33,60
57,0
72,474
31,210
49,120
42,30
33,90
58,210
40,0
68,440
43,99
73,875
45,0
59,495
40,404
59,120
67,0
34,255
23,540
60,15
32,135
51,340
27,90
67,280
36,120
51,280
51,30
68,285
49,90
23,0
32,0
48,155
60,150
43,210
57,350
72,240
27,265
34,0
15,120
70,317
16,30
16,15
63,230
58,115
20,120
52,55
59,0
64,60
41,145
45,202
51,210
39,147
74,270
22,40
41,180
52,450
25,90
30,400
27,120
38,90
45,0
31,120
31,765
48,0
25,60
47,60
74,170
40,210
15,0
62,58
33,315
48,140
63,420
74,0
31,0
43,136
79,180
35,270
32,78
63,60
65,0
18,800
85,380
21,180
39,830
56,240
85,195
50,155
65,0
23,300
39,195
43,30
43,105
16,0
49,390
77,280
80,120
58,0
57,39
27,60
54,803
45,240
18,275
47,150
72,135
47,167
16,150
39,0
62,240
26,60
85,275
45,195
53,135
50,0
27,90
27,0
51,45
61,90
33,215
35,300
85,677
56,440
85,295
40,25
46,315
41,150
56,120
62,0
57,0
31,0
43,124
57,313
43,360
53,610
55,279
72,60
23,140
61,77
64,485
70,191
27,95
34,60
58,10
59,60
78,0
69,550
15,455
34,180
57,350
35,175
38,0
52,120
56,0
39,65
58,360
55,720
28,160
80,0
78,245
56,100
29,30
64,308
47,0
69,770
36,265
38,0
51,238
37,180
68,300
71,150
17,210
31,105
42,195
61,510
57,264
59,105
52,240
17,0
17,240
80,660
76,300
73,570
35,30
41,120
64,410
37,848
60,150
42,0
42,120
43,189
33,90
66,710
32,120
45,133
15,150
17,40
49,180
15,100
32,180
30,120
55,0
35,60
26,0
31,0
64,0
56,60
54,205
39,60
63,280
70,195
58,535
31,60
41,30
77,150
33,235
69,405
53,0
49,105
75,810
15,0
29,215
43,50
21,20
16,0
36,265
77,180
43,80
54,633
34,30
67,735
80,120
24,245
32,0
29,0
67,510
50,70
37,0
47,0
34,0
58,230
35,0
30,35
38,50
37,0
61,145
62,379
80,120
51,150
40,80
64,60
61,1080
67,335
85,120
45,0
32,90
50,390
26,60
27,175
58,120
41,180
39,380
42,0
42,120
35,210
22,245
46,355
33,0
51,263
33,30
38,180
57,240
62,257
32,229
33,178
67,90
76,177
32,230
67,625
75,458
41,76
40,825
85,159
31,0
43,135
32,90
29,90
46,250
28,360
36,0
79,105
66,40
85,240
38,0
60,0
68,0
53,55
51,249
48,0
78,350
39,355
56,0
35,300
78,302
59,515
74,285
85,210
72,195
59,90
37,0
56,0
47,240
74,565
59,0
80,385
37,60
51,215
19,335
74,0
79,0
15,0
69,420
65,305
80,240
58,120
53,540
85,960
61,403
53,60
58,255
47,30
22,90
36,0
53,150
85,360
69,30
46,120
67,175
51,270
29,240
51,0
69,0
15,550
64,90
61,350
48,345
31,0
80,540
20,195
32,225
27,0
45,0
38,143
64,210
65,185
47,150
41,0
44,160
51,0
46,610
34,300
71,120
68,640
71,730
52,0
78,793
75,0
25,195
65,90
40,115
31,0
62,249
48,315
49,87
20,0
36,319
32,150
17,0
85,290
35,60
62,225
55,380
72,485
65,870
47,120
32,225
28,180
38,40
29,210
80,255
43,75
65,180
80,225
47,300
33,505
85,585
44,255
16,0
63,0
26,30
44,385
70,500
64,335
69,165
26,95
64,220
27,325
46,435
30,0
33,90
77,270
31,85
53,40
85,404
24,90
85,360
42,45
61,223
41,560
33,490
19,120
57,240
35,70
39,0
40,100
49,86
28,185
80,570
19,120
29,60
33,170
37,360
27,265
43,656
38,0
18,160
76,150
17,120
27,105
61,404
42,305
41,210
67,450
54,120
78,120
40,240
24,180
76,240
42,370
70,220
75,260
68,770
28,306
54,265
71,45
28,125
60,120
37,0
51,135
26,70
36,90
53,90
59,60
35,0
42,15
43,0
28,0
56,170
64,60
27,90
40,240
30,0
43,0
39,0
43,400
65,430
45,60
36,120
33,0
44,120
58,0
21,380
39,300
50,135
38,65
27,140
44,148
18,152
24,170
21,0
42,0
58,270
32,250
49,120
47,410
47,343
57,0
73,390
62,240
61,195
31,165
48,125
67,0
49,45
26,136
29,338
29,10
45,0
49,120
45,65
69,370
45,125
29,263
42,60
20,215
52,65
75,120
48,40
56,0
50,550
47,345
36,175
30,160
54,200
30,111
85,145
46,150
40,0
61,175
64,520
73,180
46,650
37,0
44,180
60,0
54,0
57,624
30,75
35,60
43,0
43,60
72,250
53,0
29,0
46,0
57,120
26,232
67,340
56,17
64,70
21,230
41,120
38,105
29,60
50,100
32,30
31,430
53,560
35,160
18,120
63,393
27,30
61,185
53,225
34,360
42,214
60,180
18,120
54,485
39,0
37,459
36,375
72,220
68,225
50,140
51,210
67,234
32,60
49,415
25,450
27,0
35,0
47,195
33,328
48,0
80,240
27,0
40,105
28,0
47,110
61,435
66,450
65,75
80,240
85,210
85,690
68,270
47,60
52,225
55,120
43,0
80,170
26,210
53,209
16,150
39,0
41,180
22,30
73,195
60,270
50,600
78,0
74,270
27,0
28,350
46,160
85,188
37,105
17,60
60,555
50,390
85,165
69,0
44,0
58,75
57,90
42,75
62,180
61,345
42,35
50,200
26,170
71,95
54,0
27,0
30,120
22,0
55,120
28,0
46,240
47,240
49,223
80,269
77,150
85,120
28,160
55,60
31,80
80,270
28,295
16,120
41,125
44,120
36,120
75,310
33,35
25,320
35,180
29,125
39,40
80,195
49,75
52,413
32,120
29,380
47,0
54,0
47,537
54,210
85,180
47,540
78,520
70,10
41,0
28,0
29,20
22,0
70,35
32,0
64,240
72,150
65,370
43,30
34,235
21,80
38,210
39,90
27,269
35,0
73,315
57,230
68,68
42,670
32,45
54,30
26,20
27,150
65,103
80,0
58,310
52,150
22,30
50,30
65,295
59,120
57,355
40,180
71,505
60,110
38,90
62,0
43,120
65,120
28,120
29,105
23,0
63,45
46,60
23,235
48,0
70,210
69,335
18,180
42,233
40,0
49,0
49,0
71,475
23,50
38,65
38,0
39,105
33,240
46,60
43,45
63,120
64,60
18,155
41,290
67,180
47,150
49,30
37,0
46,220
30,0
48,120
80,330
61,150
79,60
57,0
41,75
80,315
42,84
85,345
31,630
45,35
27,120
47,195
50,415
47,255
58,203
56,225
55,415
53,60
45,133
64,180
45,0
36,195
33,0
16,50
79,240
47,93
68,300
30,90
56,90
35,120
30,235
49,140
43,153
42,0
52,60
52,243
51,471
77,0
61,80
75,260
65,287
49,0
22,0
49,175
58,720
23,265
22,0
49,180
75,0
28,90
37,178
33,178
41,390
41,0
58,320
57,300
19,85
76,170
53,480
36,120
71,270
60,120
43,0
25,30
48,120
80,285
34,303
52,40
63,300
40,145
36,160
33,0
28,510
63,625
58,0
44,290
48,0
35,360
66,20
80,420
37,195
46,270
52,465
52,0
32,125
58,50
41,0
56,220
15,95
38,0
62,135
37,150
21,270
63,165
58,135
44,0
63,350
58,665
85,120
67,420
18,285
40,0
56,167
22,210
44,135
34,120
74,60
43,0
19,21
19,120
46,250
31,150
77,360
33,150
37,250
36,111
43,216
49,280
57,720
41,80
60,0
54,320
34,111
44,60
40,180
42,0
53,170
57,0
33,510
53,0
79,780
47,0
48,0
29,90
55,295
66,0
40,120
72,60
53,0
80,240
58,45
30,145
77,150
40,100
85,285
57,140
27,0
39,140
30,0
85,180
56,270
21,0
56,300
15,115
78,880
39,125
53,0
27,60
23,515
34,60
78,255
26,0
42,100
43,260
53,0
73,375
68,490
47,200
41,300
51,170
85,0
48,45
49,83
47,135
60,808
33,280
60,75
36,195
46,420
70,240
25,90
30,0
74,160
64,60
57,70
46,502
42,106
61,120
68,405
35,365
18,180
16,0
39,30
31,245
69,0
25,190
29,0
76,60
49,0
25,385
51,530
54,345
56,554
41,230
31,330
72,329
53,25
22,285
48,0
57,765
48,120
32,100
39,95
75,0
57,0
25,30
38,270
51,55
51,150
55,165
43,130
30,230
47,345
78,245
65,360
79,93
85,0
80,15
36,100
66,240
17,580
34,0
59,535
60,164
44,210
63,165
54,80
67,150
32,0
33,120
19,0
30,205
30,80
54,486
53,120
37,0
34,345
43,480
63,130
53,45
64,155
64,285
15,0
85,275
31,35
55,60
55,150
16,0
26,390
70,500
41,195
67,155
34,75
27,230
20,660
60,195
59,240
30,97
39,378
57,223
44,60
67,0
37,184
54,0
49,0
70,90
16,20
46,30
41,0
19,120
49,0
49,100
35,300
35,150
52,60
49,155
35,0
76,240
85,250
60,165
27,150
70,440
55,60
64,240
37,60
69,60
50,0
26,300
36,30
49,325
49,15
55,120
61,0
71,180
65,190
68,0
54,120
75,320
49,410
71,270
34,20
45,0
41,120
21,449
63,0
76,0
79,90
85,290
29,495
56,205
26,0
37,240
65,75
29,0
36,120
42,390
68,155
39,50
47,754
57,325
76,210
73,145
78,0
69,356
45,180
65,120
52,180
80,285
38,0
20,210
44,150
80,270
30,0
54,0
58,0
80,0
70,435
70,330
18,0
17,0
60,680
43,300
56,0
57,120
58,105
15,150
39,0
70,120
28,187
44,95
56,100
60,40
48,520
40,0
29,169
69,0
71,25
56,250
21,150
17,150
32,90
34,85
39,0
65,345
37,0
47,0
41,0
46,155
71,215
80,180
54,240
63,585
85,585
69,333
69,260
42,170
73,210
49,120
59,115
61,240
69,250
65,237
56,0
73,210
27,185
19,94
60,180
62,0
64,60
72,284
17,0
51,96
19,310
51,0
51,310
75,150
58,165
43,120
27,345
56,15
46,94
69,210
58,180
73,575
61,150
68,5
39,0
74,30
78,270
85,210
27,60
60,112
58,100
50,660
28,70
33,120
51,45
24,275
66,105
47,405
51,134
31,30
38,240
25,60
39,40
62,274
74,420
70,0
35,155
24,295
78,230
32,210
26,90
45,150
59,541
50,870
29,163
77,599
58,60
28,182
85,315
30,240
79,383
32,440
32,0
36,570
23,240
72,100
65,180
34,80
64,50
40,110
27,25
40,0
48,0
26,120
58,420
42,358
53,337
80,60
58,0
38,60
80,130
71,345
41,60
56,455
30,0
43,60
45,10
53,48
27,170
31,0
28,197
44,180
85,620
56,120
51,166
70,200
71,120
30,90
32,160
42,0
36,0
80,0
77,75
43,145
60,160
62,75
56,190
59,90
29,120
43,625
45,90
22,225
23,0
46,0
26,120
48,120
68,1183
27,115
66,555
27,0
35,240
60,0
24,0
25,60
55,0
69,420
58,150
63,139
24,0
45,725
57,0
42,420
24,275
68,30
62,694
46,795
66,238
51,470
62,160
31,105
40,0
20,0
51,120
77,0
52,235
32,0
63,100
59,0
62,190
38,528
62,110
43,0
44,356
49,124
38,60
55,510
25,223
27,315
56,125
55,0
77,360
53,130
41,200
52,620
15,0
36,0
42,300
57,291
26,0
60,10
25,60
64,370
75,120
56,0
16,60
67,285
31,75
71,30
46,250
42,85
70,215
54,170
53,369
47,0
79,350
55,120
85,315
37,0
21,0
39,393
58,180
55,175
32,15
36,0
33,55
31,60
85,60
85,60
60,258
80,279
46,150
76,145
64,180
64,503
37,540
57,300
58,595
44,335
43,50
66,210
54,120
70,0
63,258
74,520
63,410
15,30
58,90
52,105
65,300
42,0
42,210
66,120
49,400
71,300
52,905
69,215
60,105
43,120
66,365
42,0
43,105
32,55
60,60
18,229
85,125
78,60
52,20
66,80
37,180
62,160
28,90
45,240
62,305
80,270
40,95
49,120
25,65
79,330
80,285
77,180
28,0
78,500
46,225
79,305
64,515
51,630
64,180
64,335
51,0
51,130
54,140
41,30
41,225
39,0
42,380
60,245
64,120
62,405
57,115
57,195
32,315
58,165
30,307
37,45
41,180
54,0
67,135
15,0
54,0
27,503
77,240
71,180
65,465
65,763
69,180
39,240
77,360
44,0
40,30
28,74
77,494
19,555
54,120
42,210
39,210
41,310
65,0
55,180
85,0
61,175
24,222
42,280
74,385
29,165
79,220
71,615
76,180
33,0
61,120
66,90
51,400
52,140
51,0
73,276
60,0
23,59
50,150
79,0
74,575
65,685
37,155
26,170
31,335
78,719
47,265
76,0
32,30
33,245
26,30
51,670
54,60
78,295
50,0
73,90
26,45
33,75
38,120
79,540
54,200
44,10
24,58
43,0
29,30
27,330
28,0
60,115
45,720
34,0
25,150
53,440
32,0
38,150
53,90
51,300
32,135
36,75
70,525
49,120
55,0
45,120
35,120
43,60
19,40
69,180
49,240
28,530
42,20
31,640
47,60
36,206
55,0
47,321
52,308
40,30
55,30
26,60
59,0
29,60
27,228
15,280
54,120
28,0
43,628
26,923
34,95
71,210
61,200
28,120
41,160
77,90
17,150
19,20
44,120
43,60
42,150
31,0
59,120
70,150
71,390
18,0
16,0
44,0
37,0
28,195
26,35
66,248
32,185
47,508
40,123
65,240
52,367
40,0
17,105
28,98
79,699
43,260
49,689
76,90
37,162
69,30
41,420
67,180
36,0
36,0
38,195
31,110
17,135
16,120
34,0
38,105
32,157
32,120
68,230
27,90
46,95
38,45
39,240
33,40
80,0
46,0
39,105
51,75
43,150
31,315
37,60
30,95
27,0
40,155
45,895
46,150
55,240
52,0
44,0
63,230
56,430
57,380
38,0
30,60
63,265
39,430
30,325
63,390
45,120
20,30
42,370
24,290
60,0
35,255
64,359
49,150
59,180
44,60
37,0
46,415
50,588
42,85
29,663
38,60
30,0
34,0
80,255
69,355
26,230
40,398
46,0
51,594
35,315
30,50
56,0
60,150
49,150
27,175
51,402
50,389
43,60
38,53
55,325
23,0
68,240
15,10
60,275
20,0
74,285
56,650
31,540
31,350
39,270
42,120
35,450
58,144
39,0
66,300
65,0
54,0
35,300
39,85
37,20
59,0
27,368
57,80
19,0
41,111
30,315
50,30
49,270
31,405
57,190
59,310
74,60
18,235
23,0
29,150
41,0
47,60
50,175
36,240
64,482
71,150
35,180
71,690
74,205
72,0
75,750
80,450
65,90
65,165
37,0
49,210
41,120
44,360
30,80
33,107
35,120
54,200
46,185
38,189
46,210
51,1060
59,217
74,245
59,210
36,37
29,90
39,0
46,90
29,240
56,330
21,210
32,0
78,390
43,120
48,30
80,403
68,468
21,460
26,0
59,223
80,335
41,300
38,0
40,150
19,60
48,0
57,360
66,563
30,0
30,0
33,0
71,20
70,900
16,0
28,30
67,100
55,110
69,180
32,30
54,30
43,300
63,115
39,300
40,0
56,150
42,58
35,0
63,540
16,45
56,180
62,333
33,510
60,120
64,180
75,225
26,350
37,375
53,760
34,70
19,95
40,60
33,260
69,120
17,120
79,280
33,0
29,180
37,90
48,200
77,445
38,345
61,195
37,0
70,220
62,135
19,115
27,60
17,365
50,435
42,0
66,765
75,800
45,180
52,0
22,105
46,350
76,152
46,800
61,0
70,65
27,60
35,0
31,310
34,255
47,225
22,30
56,237
33,150
67,265
51,40
47,137
64,0
48,275
18,0
56,235
23,190
59,60
31,60
42,30
34,180
54,120
47,60
50,85
19,0
42,150
26,550
54,0
80,350
17,210
77,240
22,360
54,60
52,397
27,120
85,565
40,0
80,120
41,150
48,60
65,195
37,165
55,75
44,100
31,190
26,0
44,145
85,240
18,140
39,203
64,90
18,0
80,30
47,345
40,75
59,100
79,205
47,295
38,240
52,30
52,330
37,0
40,0
53,0
40,0
23,0
53,0
40,330
30,160
61,60
41,90
31,255
68,320
38,270
35,150
35,200
56,200
19,60
32,0
77,85
54,120
70,116
26,283
35,150
71,392
73,290
71,145
66,240
74,590
31,240
58,45
41,0
33,0
58,93
39,235
64,30
53,375
53,120
57,0
28,130
70,520
42,300
17,0
42,0
76,0
43,181
85,510
54,150
15,200
19,0
52,60
49,0
59,180
30,40
37,0
29,0
52,0
48,60
57,90
48,210
31,240
54,25
31,165
80,290
40,90
48,0
45,90
32,120
50,150
50,0
31,445
27,0
45,0
77,60
56,0
36,90
41,130
45,135
45,30
70,285
45,467
55,0
51,30
66,0
34,200
32,155
37,0
41,110
36,60
38,505
25,255
53,270
27,30
45,25
26,150
59,150
37,230
45,150
54,35
65,200
32,0
65,251
43,120
32,15
47,252
45,120
33,125
49,15
52,180
36,30
48,0
78,90
33,108
54,0
31,0
60,110
35,135
36,63
24,120
42,150
35,220
23,103
76,675
32,158
33,170
53,70
48,0
50,90
53,270
27,105
57,330
53,525
71,170
66,20
53,95
57,380
57,600
44,255
62,350
48,25
32,370
54,0
45,167
57,335
27,310
57,0
15,240
48,90
56,155
49,0
56,147
23,90
52,90
34,0
29,110
72,18
45,145
57,0
39,0
80,465
37,165
66,120
61,0
16,480
69,300
69,358
28,580
58,0
64,253
36,115
28,415
44,310
37,330
69,320
72,295
45,435
85,270
31,159
65,120
54,0
55,140
35,195
70,120
77,110
73,310
39,195
26,105
45,0
51,180
52,145
49,177
49,214
38,120
63,550
37,105
55,165
32,0
73,0
85,350
43,70
73,397
45,120
